,Date,Datetime,Surface Temperature (kelvin),Surface Temperature (Celcius),Power,Confidence,Latitude,Longitude
1630,2017-04-14,2017-04-14T05:09:10,323.5,50,23.3,77,-36.536,144.024
1631,2017-04-14,2017-04-14T05:09:10,352.0,78,75.7,84,-36.7531,141.3253
1632,2017-04-14,2017-04-14T05:09:10,336.7,63,45.0,76,-36.7394,141.3203
1633,2017-04-14,2017-04-14T05:09:10,324.7,51,25.1,78,-36.533,144.0183
1634,2017-04-14,2017-04-14T03:35:20,334.9,61,37.4,86,-36.0374,143.8136
1635,2017-04-14,2017-04-14T03:33:00,357.6,84,86.8,99,-36.7943,143.9571
1636,2017-04-14,2017-04-14T03:33:00,336.3,63,39.8,87,-36.0375,143.8172
1637,2017-04-14,2017-04-14T03:33:00,360.9,87,95.2,100,-36.7957,143.9652
1638,2017-04-14,2017-04-14T00:49:50,326.0,52,22.1,79,-34.2432,142.0625
1639,2017-04-14,2017-04-14T00:49:30,315.9,42,12.4,65,-36.0902,143.8394
1640,2017-04-13,2017-04-13T04:38:00,352.1,78,67.6,96,-36.9498,142.2012
1641,2017-04-13,2017-04-13T04:38:00,345.6,72,52.3,93,-36.1941,143.1604
1642,2017-04-13,2017-04-13T04:38:00,370.9,97,120.7,100,-36.4142,143.1077
1643,2017-04-13,2017-04-13T04:36:50,333.9,60,32.4,86,-36.9381,143.4883
1644,2017-04-13,2017-04-13T04:36:30,343.2,70,47.7,92,-36.1924,143.1716
1645,2017-04-13,2017-04-13T04:36:30,317.7,44,15.3,68,-37.8865,143.3048
1646,2017-04-13,2017-04-13T04:36:20,318.9,45,13.6,70,-36.5414,145.4159
1647,2017-04-13,2017-04-13T04:36:20,314.9,41,11.1,62,-37.5687,143.2121
1648,2017-04-13,2017-04-13T04:36:20,338.9,65,40.3,89,-36.0295,143.6409
1649,2017-04-13,2017-04-13T04:36:20,326.9,53,22.0,80,-36.836,142.5466
1650,2017-04-13,2017-04-13T04:35:40,338.0,64,39.7,89,-36.1722,144.0317
1651,2017-04-13,2017-04-13T04:35:40,332.4,59,29.2,85,-36.0667,146.0308
1652,2017-04-13,2017-04-13T04:35:30,333.7,60,32.3,86,-36.7845,141.4518
1653,2017-04-13,2017-04-13T04:34:50,320.3,47,14.3,72,-36.8248,142.625
1654,2017-04-13,2017-04-13T04:34:50,318.1,44,14.8,68,-37.7359,143.0108
1655,2017-04-13,2017-04-13T04:34:40,362.4,89,96.7,100,-37.0761,141.0574
1656,2017-04-13,2017-04-13T04:34:40,327.9,54,27.4,81,-37.8775,143.3027
1657,2017-04-13,2017-04-13T04:34:20,346.5,73,50.2,93,-35.0616,141.4417
1658,2017-04-13,2017-04-13T04:33:50,361.7,88,94.4,100,-36.3999,144.737
1659,2017-04-13,2017-04-13T04:33:50,318.3,45,12.0,69,-37.1009,141.9666
1660,2017-04-13,2017-04-13T04:33:50,325.4,52,22.0,79,-36.5234,145.4642
1661,2017-04-13,2017-04-13T04:33:50,318.0,44,11.9,69,-36.9211,143.6017
1662,2017-04-13,2017-04-13T04:33:40,327.6,54,24.0,81,-36.7771,143.5148
1663,2017-04-13,2017-04-13T04:33:40,332.0,58,28.0,84,-36.6152,142.4911
1664,2017-04-13,2017-04-13T04:33:30,342.4,69,45.3,91,-36.1748,145.7582
1665,2017-04-13,2017-04-13T04:33:30,359.0,85,84.2,99,-36.0691,145.7797
1666,2017-04-13,2017-04-13T04:33:30,322.9,49,23.0,76,-37.6177,141.2662
1667,2017-04-13,2017-04-13T04:33:30,315.7,42,14.1,64,-38.211,143.9122
1668,2017-04-13,2017-04-13T04:33:30,339.9,66,38.0,90,-35.1949,141.0622
1669,2017-04-13,2017-04-13T04:33:30,313.7,40,12.6,59,-37.7576,142.465
1670,2017-04-13,2017-04-13T04:33:20,324.1,50,19.5,77,-36.7377,141.3299
1671,2017-04-13,2017-04-13T04:33:20,369.9,96,120.0,100,-36.91,141.2705
1672,2017-04-13,2017-04-13T04:33:20,313.3,40,12.7,57,-38.0505,142.4791
1673,2017-04-13,2017-04-13T04:33:20,319.1,45,14.3,71,-36.6667,143.7526
1674,2017-04-13,2017-04-13T04:33:20,339.5,66,38.5,89,-35.8071,142.7318
1675,2017-04-13,2017-04-13T04:33:10,312.1,38,13.8,52,-37.7851,141.4593
1676,2017-04-13,2017-04-13T04:33:10,353.5,80,72.5,97,-36.7787,141.4449
1677,2017-04-13,2017-04-13T04:33:10,314.6,41,13.3,62,-37.9075,142.6403
1678,2017-04-13,2017-04-13T04:33:10,311.6,38,11.0,50,-37.8345,142.447
1679,2017-04-13,2017-04-13T04:33:00,326.4,53,18.4,79,-36.2201,141.6938
1680,2017-04-13,2017-04-13T04:33:00,324.0,50,18.5,77,-36.3426,146.0382
1681,2017-04-13,2017-04-13T04:33:00,318.6,45,17.8,70,-37.7871,142.718
1682,2017-04-13,2017-04-13T04:33:00,322.9,49,20.6,76,-37.6089,142.8706
1683,2017-04-13,2017-04-13T04:33:00,320.2,47,11.0,72,-36.1734,141.3646
1684,2017-04-13,2017-04-13T04:33:00,336.4,63,36.2,88,-35.8164,143.8854
1685,2017-04-13,2017-04-13T04:33:00,327.3,54,29.2,80,-38.0812,143.2335
1686,2017-04-13,2017-04-13T04:33:00,328.7,55,23.1,82,-36.4113,141.1671
1687,2017-04-13,2017-04-13T04:32:20,327.4,54,28.3,80,-37.5318,143.4615
1688,2017-04-13,2017-04-13T04:31:50,319.8,46,18.3,72,-37.9511,142.9859
1689,2017-04-13,2017-04-13T04:31:30,319.8,46,11.1,72,-36.0723,141.3605
1690,2017-04-13,2017-04-13T04:31:30,323.0,49,18.7,76,-36.599000000000004,144.6498
1691,2017-04-13,2017-04-13T04:31:30,318.2,45,12.4,69,-36.8573,143.5278
1692,2017-04-13,2017-04-13T04:31:20,325.3,52,19.4,78,-36.2229,143.1554
1693,2017-04-13,2017-04-13T04:31:00,356.0,82,75.4,98,-36.2948,141.3486
1694,2017-04-13,2017-04-13T04:30:50,339.1,65,47.6,89,-38.1561,143.7846
1695,2017-04-13,2017-04-13T04:30:50,338.0,64,38.4,89,-36.8846,141.8786
1696,2017-04-13,2017-04-13T04:30:10,339.9,66,48.8,90,-37.8185,142.5609
1697,2017-04-13,2017-04-13T04:30:00,334.8,61,33.3,86,-36.4464,141.0436
1698,2017-04-13,2017-04-13T04:30:00,320.4,47,14.9,71,-37.5332,143.1385
1699,2017-04-13,2017-04-13T04:29:50,319.9,46,18.1,72,-37.6762,142.9735
1700,2017-04-13,2017-04-13T04:29:50,328.2,55,26.4,81,-36.3479,145.5258
1701,2017-04-13,2017-04-13T04:29:50,320.2,47,15.1,72,-37.0098,143.8599
1702,2017-04-13,2017-04-13T04:29:50,315.0,41,10.4,63,-37.0207,141.4778
1703,2017-04-13,2017-04-13T04:29:50,322.8,49,14.2,76,-36.2391,142.2226
1704,2017-04-13,2017-04-13T04:29:40,313.8,40,10.9,59,-37.6857,142.8532
1705,2017-04-13,2017-04-13T04:29:40,321.8,48,17.0,74,-37.077,143.60399999999998
1706,2017-04-13,2017-04-13T04:29:40,318.3,45,15.4,69,-37.2709,143.9659
1707,2017-04-13,2017-04-13T04:29:40,318.4,45,16.6,69,-37.5632,142.2864
1708,2017-04-13,2017-04-13T04:29:40,324.3,51,19.8,77,-37.5316,143.1498
1709,2017-04-13,2017-04-13T04:29:40,321.4,48,12.4,74,-36.4306,141.5645
1710,2017-04-13,2017-04-13T04:29:40,325.4,52,13.3,78,-34.2576,141.7374
1711,2017-04-13,2017-04-13T04:29:40,321.7,48,10.2,74,-35.0979,141.2438
1712,2017-04-13,2017-04-13T04:29:40,327.7,54,27.6,81,-37.9808,143.8485
1713,2017-04-13,2017-04-13T04:29:40,329.9,56,19.9,80,-35.0691,141.4546
1714,2017-04-13,2017-04-13T04:29:40,337.8,64,35.6,88,-35.7625,143.3433
1715,2017-04-13,2017-04-13T04:29:40,366.2,93,104.1,100,-36.1771,145.7451
1716,2017-04-13,2017-04-13T04:29:30,319.5,46,12.1,65,-36.3305,146.049
1717,2017-04-13,2017-04-13T04:29:20,317.6,44,16.1,68,-38.0132,143.2528
1718,2017-04-13,2017-04-13T04:29:20,368.6,95,119.6,100,-38.027,142.3844
1719,2017-04-13,2017-04-13T04:29:10,319.7,46,12.3,71,-36.3017,145.6213
1720,2017-04-13,2017-04-13T04:28:50,339.1,65,37.0,89,-35.7642,143.3321
1721,2017-04-13,2017-04-13T04:28:30,387.7,114,190.4,100,-37.7269,143.0087
1722,2017-04-13,2017-04-13T04:28:30,331.5,58,28.8,84,-36.3857,143.2983
1723,2017-04-13,2017-04-13T04:28:30,316.3,43,15.7,57,-38.0643,143.6616
1724,2017-04-13,2017-04-13T04:28:30,317.0,43,15.6,67,-37.9898,143.8507
1725,2017-04-13,2017-04-13T04:28:20,340.7,67,42.1,90,-36.429,141.5759
1726,2017-04-13,2017-04-13T04:28:20,344.4,71,53.1,92,-36.1346,145.2196
1727,2017-04-13,2017-04-13T04:28:10,393.7,120,218.7,100,-37.0745,141.0692
1728,2017-04-13,2017-04-13T04:28:10,326.2,53,27.7,79,-37.9072,141.9183
1729,2017-04-13,2017-04-13T04:28:10,324.7,51,20.1,78,-37.013000000000005,141.5355
1730,2017-04-13,2017-04-13T04:28:10,363.4,90,101.3,100,-37.0899,141.0238
1731,2017-04-13,2017-04-13T04:28:10,328.5,55,27.6,81,-37.0884,141.0357
1732,2017-04-13,2017-04-13T04:28:10,318.0,44,10.2,69,-37.0667,143.0582
1733,2017-04-13,2017-04-13T04:28:10,326.3,53,20.7,79,-36.3328,146.0355
1734,2017-04-13,2017-04-13T04:28:10,327.7,54,18.6,81,-34.5374,141.7141
1735,2017-04-13,2017-04-13T04:28:10,322.3,49,19.0,75,-37.0046,141.8047
1736,2017-04-13,2017-04-13T04:28:10,322.3,49,16.5,75,-36.827,142.5446
1737,2017-04-13,2017-04-13T04:28:10,375.5,102,139.8,100,-37.1926,143.8095
1738,2017-04-13,2017-04-13T04:28:10,323.6,50,22.5,77,-37.6836,142.6069
1739,2017-04-13,2017-04-13T04:28:10,327.1,53,17.1,80,-35.2881,142.5679
1740,2017-04-13,2017-04-13T04:28:10,322.4,49,18.6,75,-36.096,146.5016
1741,2017-04-13,2017-04-13T04:28:10,319.2,46,15.6,71,-37.5268,143.0551
1742,2017-04-13,2017-04-13T04:28:10,318.8,45,10.7,70,-36.5548,142.5237
1743,2017-04-13,2017-04-13T04:28:10,350.7,77,63.5,95,-36.3823,141.3146
1744,2017-04-13,2017-04-13T04:28:10,339.7,66,44.9,90,-36.1462,145.2096
1745,2017-04-13,2017-04-13T04:28:10,319.1,45,14.6,71,-36.8741,143.91
1746,2017-04-13,2017-04-13T04:28:10,345.6,72,53.2,93,-36.5243,142.0839
1747,2017-04-13,2017-04-13T04:28:10,331.5,58,28.5,84,-36.1704,144.0433
1748,2017-04-13,2017-04-13T04:28:10,320.2,47,12.2,72,-36.0313,143.6296
1749,2017-04-13,2017-04-13T04:28:10,319.1,45,14.5,71,-37.0684,141.0437
1750,2017-04-13,2017-04-13T04:28:10,325.3,52,23.3,78,-37.6593,143.3445
1751,2017-04-13,2017-04-13T04:27:40,314.1,40,15.6,60,-37.7836,141.4711
1752,2017-04-13,2017-04-13T04:27:40,324.1,50,20.9,77,-37.1104,141.828
1753,2017-04-13,2017-04-13T04:27:40,322.9,49,22.7,76,-37.4551,143.7902
1754,2017-04-13,2017-04-13T04:27:40,355.7,82,80.9,98,-37.618,143.0013
1755,2017-04-13,2017-04-13T04:27:40,339.6,66,40.9,90,-36.8867,142.1873
1756,2017-04-13,2017-04-13T04:27:30,323.1,49,17.7,76,-36.8948,142.3282
1757,2017-04-13,2017-04-13T04:27:30,344.1,70,50.5,92,-36.9364,143.4996
1758,2017-04-13,2017-04-13T04:27:30,323.6,50,19.5,77,-36.9085,141.2821
1759,2017-04-13,2017-04-13T04:27:30,361.9,88,94.6,100,-37.3847,142.8935
1760,2017-04-13,2017-04-13T04:27:30,318.3,45,14.0,69,-36.778,145.1635
1761,2017-04-13,2017-04-13T04:27:20,386.5,113,180.6,100,-36.9817,143.5051
1762,2017-04-13,2017-04-13T04:27:20,320.9,47,20.0,73,-37.8276,142.7573
1763,2017-04-13,2017-04-13T04:27:20,327.2,54,25.7,80,-37.8088,142.2291
1764,2017-04-13,2017-04-13T04:27:20,318.1,44,15.9,69,-37.6008,143.0558
1765,2017-04-13,2017-04-13T04:27:20,333.9,60,35.7,86,-36.5871,144.961
1766,2017-04-13,2017-04-13T04:27:20,369.0,95,110.8,100,-35.6374,142.3787
1767,2017-04-13,2017-04-13T04:27:20,340.5,67,43.0,90,-36.8835,142.2098
1768,2017-04-13,2017-04-13T04:27:20,365.4,92,103.0,100,-36.4125,143.1189
1769,2017-04-13,2017-04-13T04:27:20,323.0,49,16.4,76,-36.2212,143.1666
1770,2017-04-13,2017-04-13T04:27:20,337.8,64,39.9,88,-36.6511,143.915
1771,2017-04-13,2017-04-13T04:27:20,323.2,50,18.0,76,-36.9194,143.6131
1772,2017-04-13,2017-04-13T04:27:20,353.6,80,74.1,97,-37.0669,141.0556
1773,2017-04-13,2017-04-13T04:27:20,321.7,48,17.8,74,-36.6516,141.4943
1774,2017-04-13,2017-04-13T04:27:20,321.9,48,20.0,75,-37.8147,143.1062
1775,2017-04-13,2017-04-13T04:27:20,344.2,71,50.7,92,-36.0714,145.7665
1776,2017-04-13,2017-04-13T04:27:20,328.4,55,18.4,81,-35.0889,141.2419
1777,2017-04-13,2017-04-13T04:27:20,327.7,54,20.9,81,-36.279,141.6716
1778,2017-04-13,2017-04-13T04:27:20,323.6,50,18.4,77,-36.8264,142.6138
1779,2017-04-13,2017-04-13T04:27:20,322.0,48,20.6,75,-37.6745,142.9848
1780,2017-04-13,2017-04-13T04:27:00,374.8,101,138.6,100,-37.8072,142.2406
1781,2017-04-13,2017-04-13T04:27:00,321.0,47,13.6,73,-36.0856,144.233
1782,2017-04-13,2017-04-13T04:27:00,319.8,46,18.2,72,-37.4437,143.4924
1783,2017-04-13,2017-04-13T04:26:50,326.2,53,15.3,76,-35.0722,141.4325
1784,2017-04-13,2017-04-13T04:26:50,315.2,42,11.5,63,-37.2757,143.8126
1785,2017-04-13,2017-04-13T04:26:50,380.7,107,168.2,100,-37.8928,146.1906
1786,2017-04-13,2017-04-13T04:26:50,323.6,50,20.8,77,-36.6368,144.8346
1787,2017-04-13,2017-04-13T04:26:50,348.5,75,58.3,94,-36.2933,141.36
1788,2017-04-13,2017-04-13T04:26:50,323.5,50,19.3,76,-36.439,143.6214
1789,2017-04-13,2017-04-13T04:26:50,388.8,115,193.3,100,-36.6029,144.6259
1790,2017-04-13,2017-04-13T04:26:50,362.3,89,100.5,100,-37.4591,144.9492
1791,2017-04-13,2017-04-13T04:26:50,322.9,49,16.2,76,-36.7804,141.8964
1792,2017-04-13,2017-04-13T04:26:50,342.1,68,49.0,91,-36.3487,145.5315
1793,2017-04-13,2017-04-13T04:26:50,327.3,54,25.4,80,-36.3458,145.5386
1794,2017-04-13,2017-04-13T04:26:50,331.7,58,33.4,84,-37.6196,142.99
1795,2017-04-13,2017-04-13T04:26:50,332.8,59,35.3,85,-37.7927,143.0658
1796,2017-04-13,2017-04-13T04:26:50,321.6,48,16.5,74,-36.3615,144.3989
1797,2017-04-13,2017-04-13T04:26:40,377.8,104,145.0,100,-36.8174,142.6118
1798,2017-04-13,2017-04-13T04:26:40,321.3,48,12.4,74,-36.403,142.10299999999998
1799,2017-04-13,2017-04-13T04:26:40,313.5,40,12.7,58,-38.26,143.9602
1800,2017-04-13,2017-04-13T04:26:40,317.8,44,16.5,68,-37.9916,143.8392
1801,2017-04-13,2017-04-13T04:26:40,326.0,52,26.3,79,-37.9292,143.3923
1802,2017-04-13,2017-04-13T04:26:40,318.6,45,16.5,70,-37.8849,143.3162
1803,2017-04-13,2017-04-13T04:26:40,314.2,41,11.7,61,-37.7635,142.8181
1804,2017-04-13,2017-04-13T04:26:40,326.2,53,27.4,79,-37.817,142.3724
1805,2017-04-13,2017-04-13T04:26:40,314.8,41,11.1,53,-37.7982,142.2386
1806,2017-04-13,2017-04-13T04:26:40,316.6,43,12.5,66,-37.4391,143.0293
1807,2017-04-13,2017-04-13T04:26:40,318.3,45,17.2,62,-37.6161,141.2781
1808,2017-04-13,2017-04-13T04:26:40,340.1,66,45.3,90,-36.5399,144.678
1809,2017-04-13,2017-04-13T04:26:40,320.0,46,14.6,72,-36.8932,142.3395
1810,2017-04-13,2017-04-13T04:26:40,326.5,53,23.9,80,-37.0653,141.0674
1811,2017-04-13,2017-04-13T04:26:40,354.1,80,72.3,97,-36.8158,142.6229
1812,2017-04-13,2017-04-13T04:26:40,370.7,97,122.2,100,-36.4518,144.7752
1813,2017-04-13,2017-04-13T04:26:40,321.5,48,14.5,74,-36.2995,145.6342
1814,2017-04-13,2017-04-13T04:26:40,340.7,67,46.5,90,-36.7903,141.618
1815,2017-04-13,2017-04-13T04:26:40,328.4,55,21.9,75,-36.6716,141.3451
1816,2017-04-13,2017-04-13T04:26:40,321.3,48,14.2,74,-36.2784,143.2794
1817,2017-04-13,2017-04-13T04:26:40,331.8,58,24.3,84,-35.1842,141.0716
1818,2017-04-13,2017-04-13T04:26:40,330.9,57,24.2,83,-35.6389,142.3677
1819,2017-04-13,2017-04-13T04:26:40,333.4,60,27.8,85,-35.7981,142.7297
1820,2017-04-13,2017-04-13T04:26:40,321.3,48,14.3,74,-35.9688,144.1505
1821,2017-04-13,2017-04-13T04:26:30,331.2,58,27.4,84,-36.0325,145.7562
1822,2017-04-13,2017-04-13T04:26:30,320.7,47,14.8,73,-36.0318,145.7492
1823,2017-04-13,2017-04-13T04:26:30,321.5,48,13.5,74,-36.5824,142.2004
1824,2017-04-13,2017-04-13T04:26:30,322.8,49,14.5,62,-36.6777,141.37
1825,2017-04-13,2017-04-13T04:26:30,323.3,50,14.8,61,-36.6701,141.3566
1826,2017-04-13,2017-04-13T04:26:30,353.0,79,70.2,97,-36.1067,143.7948
1827,2017-04-13,2017-04-13T04:26:30,338.5,65,42.4,89,-36.1441,145.2221
1828,2017-04-13,2017-04-13T04:26:30,334.3,61,34.3,86,-36.7469,141.3318
1829,2017-04-13,2017-04-13T04:26:30,323.1,49,17.7,76,-36.3463,144.0984
1830,2017-04-13,2017-04-13T04:26:30,328.5,55,25.8,81,-36.6914,140.9792
1831,2017-04-13,2017-04-13T04:26:30,332.9,59,31.7,85,-36.3445,144.11
1832,2017-04-13,2017-04-13T04:26:30,318.9,45,11.9,70,-36.1574,144.3672
1833,2017-04-13,2017-04-13T04:26:30,328.3,55,24.6,81,-36.163000000000004,144.0295
1834,2017-04-13,2017-04-13T04:26:30,334.0,60,32.3,86,-36.2767,143.2906
1835,2017-04-13,2017-04-13T04:26:30,327.6,54,21.8,81,-36.4503,141.55700000000002
1836,2017-04-13,2017-04-13T04:26:30,348.4,75,60.7,94,-36.4816,141.6635
1837,2017-04-13,2017-04-13T04:26:30,322.0,48,16.3,75,-36.4831,141.6521
1838,2017-04-13,2017-04-13T04:26:30,360.8,87,89.6,100,-36.0837,144.2448
1839,2017-04-13,2017-04-13T04:26:30,316.9,43,11.3,67,-36.4373,143.6328
1840,2017-04-13,2017-04-13T04:26:30,327.9,54,21.6,81,-36.6136,142.5022
1841,2017-04-13,2017-04-13T04:26:30,328.4,55,24.9,81,-36.786,141.4403
1842,2017-04-13,2017-04-13T04:26:30,320.3,47,14.8,72,-36.3634,144.3871
1843,2017-04-13,2017-04-13T04:26:30,340.5,67,43.2,90,-36.782,141.8851
1844,2017-04-13,2017-04-13T04:26:30,317.9,44,11.1,69,-36.4392,144.2111
1845,2017-04-13,2017-04-13T04:26:30,333.6,60,33.9,86,-36.8452,141.4882
1846,2017-04-13,2017-04-13T04:26:30,319.9,46,15.0,72,-36.9116,141.2589
1847,2017-04-13,2017-04-13T04:26:30,321.7,48,17.0,74,-36.3979,144.749
1848,2017-04-13,2017-04-13T04:26:30,325.3,52,17.4,78,-36.1965,145.9372
1849,2017-04-13,2017-04-13T04:26:30,334.2,61,35.4,86,-36.0935,146.5158
1850,2017-04-13,2017-04-13T04:26:30,324.7,51,22.3,78,-36.3874,144.8724
1851,2017-04-13,2017-04-13T04:26:30,320.1,46,16.0,72,-36.1439,146.4702
1852,2017-04-13,2017-04-13T04:26:30,344.7,71,52.6,92,-36.5586,144.0423
1853,2017-04-13,2017-04-13T04:26:30,341.2,68,45.9,90,-36.5568,144.0538
1854,2017-04-13,2017-04-13T04:26:30,355.0,81,77.0,97,-36.4538,144.763
1855,2017-04-13,2017-04-13T04:26:30,334.2,61,35.0,86,-36.4631,144.7654
1856,2017-04-13,2017-04-13T04:26:30,353.3,80,72.8,91,-36.4612,144.7775
1857,2017-04-13,2017-04-13T04:26:30,317.4,44,11.0,68,-36.3275,145.5876
1858,2017-04-13,2017-04-13T04:26:30,328.5,55,24.2,81,-36.1833,143.542
1859,2017-04-13,2017-04-13T04:26:30,366.2,93,106.1,100,-36.7089,143.3518
1860,2017-04-13,2017-04-13T04:26:30,326.1,52,22.7,79,-36.6685,143.7412
1861,2017-04-13,2017-04-13T04:26:30,385.3,112,177.3,100,-36.6529,143.9035
1862,2017-04-13,2017-04-13T04:26:30,322.9,49,18.1,76,-37.0039,141.5336
1863,2017-04-13,2017-04-13T04:26:30,321.9,48,14.7,75,-36.9357,142.0353
1864,2017-04-13,2017-04-13T04:26:30,318.7,45,13.8,70,-36.5418,144.666
1865,2017-04-13,2017-04-13T04:26:30,334.9,61,37.6,87,-37.073,141.0811
1866,2017-04-13,2017-04-13T04:26:30,321.2,48,15.7,74,-36.3089,146.1139
1867,2017-04-13,2017-04-13T04:26:30,317.7,44,11.3,68,-36.9875,141.9298
1868,2017-04-13,2017-04-13T04:26:30,325.8,52,20.6,79,-36.9514,142.1899
1869,2017-04-13,2017-04-13T04:26:30,317.5,44,11.4,68,-36.7754,143.5261
1870,2017-04-13,2017-04-13T04:26:30,353.3,80,72.4,97,-36.601,144.6378
1871,2017-04-13,2017-04-13T04:26:30,321.1,47,14.6,73,-36.9355,142.5639
1872,2017-04-13,2017-04-13T04:26:30,331.4,58,29.9,84,-36.4097,145.8952
1873,2017-04-13,2017-04-13T04:26:30,321.7,48,16.8,74,-36.4074,145.9085
1874,2017-04-13,2017-04-13T04:26:30,327.3,54,24.4,80,-36.7308,144.0007
1875,2017-04-13,2017-04-13T04:26:30,320.0,46,15.7,72,-36.6303,144.695
1876,2017-04-13,2017-04-13T04:26:30,325.9,52,21.6,79,-36.8416,143.4597
1877,2017-04-13,2017-04-13T04:26:30,314.4,41,11.2,61,-37.2054,141.1083
1878,2017-04-13,2017-04-13T04:26:30,315.7,42,10.6,62,-37.1089,141.8394
1879,2017-04-13,2017-04-13T04:26:30,349.9,76,63.0,95,-36.8681,143.5186
1880,2017-04-13,2017-04-13T04:26:30,383.9,110,170.5,100,-36.8664,143.5299
1881,2017-04-13,2017-04-13T04:26:30,326.3,53,21.6,79,-36.9526,143.0137
1882,2017-04-13,2017-04-13T04:26:30,324.2,51,21.0,77,-36.8759,143.8985
1883,2017-04-13,2017-04-13T04:26:30,329.2,56,24.0,82,-36.9834,143.4938
1884,2017-04-13,2017-04-13T04:26:30,318.7,45,13.4,66,-36.7804,145.1698
1885,2017-04-13,2017-04-13T04:26:30,319.5,46,13.2,71,-37.1965,142.6638
1886,2017-04-13,2017-04-13T04:26:30,317.4,44,10.3,68,-37.1949,142.675
1887,2017-04-13,2017-04-13T04:26:30,381.9,108,164.5,100,-37.0752,143.6154
1888,2017-04-13,2017-04-13T04:26:30,337.8,64,41.8,88,-37.2017,143.8117
1889,2017-04-13,2017-04-13T04:26:30,364.0,90,102.0,100,-37.1999,143.8231
1890,2017-04-13,2017-04-13T04:26:30,333.0,59,32.7,85,-37.3863,142.8822
1891,2017-04-13,2017-04-13T04:26:30,329.9,56,29.6,83,-37.4407,143.018
1892,2017-04-13,2017-04-13T04:26:30,321.3,48,18.1,74,-37.471,143.0016
1893,2017-04-13,2017-04-13T04:26:30,321.0,47,17.3,62,-37.4784,143.015
1894,2017-04-13,2017-04-13T04:26:30,326.0,52,24.3,79,-37.5284,143.0438
1895,2017-04-13,2017-04-13T04:26:30,316.4,43,12.6,66,-37.5358,143.0572
1896,2017-04-13,2017-04-13T04:26:30,313.7,40,10.0,59,-37.5077,143.2495
1897,2017-04-13,2017-04-13T04:26:30,326.6,53,22.5,57,-37.5389,143.1632
1898,2017-04-13,2017-04-13T04:26:30,334.3,61,33.9,79,-37.5496,143.154
1899,2017-04-13,2017-04-13T04:26:30,330.6,57,31.2,83,-37.6073,142.8819
1900,2017-04-13,2017-04-13T04:26:30,314.6,41,12.3,62,-37.7037,142.3299
1901,2017-04-13,2017-04-13T04:26:30,341.8,68,50.0,91,-37.6171,142.9426
1902,2017-04-13,2017-04-13T04:26:30,333.1,59,34.9,85,-37.6261,142.9447
1903,2017-04-13,2017-04-13T04:26:30,327.4,54,27.4,81,-37.8076,142.1698
1904,2017-04-13,2017-04-13T04:26:30,334.4,61,38.2,86,-37.8167,142.1718
1905,2017-04-13,2017-04-13T04:26:30,322.4,49,20.5,75,-37.8057,142.252
1906,2017-04-13,2017-04-13T04:26:30,324.4,51,22.7,77,-37.6683,143.3466
1907,2017-04-13,2017-04-13T04:26:30,319.3,46,17.4,71,-37.7619,142.8294
1908,2017-04-13,2017-04-13T04:26:30,353.2,80,74.6,84,-37.7587,142.8521
1909,2017-04-13,2017-04-13T04:26:30,326.9,53,27.2,80,-37.7457,142.9428
1910,2017-04-13,2017-04-13T04:26:30,321.7,48,21.7,74,-37.8169,142.5723
1911,2017-04-13,2017-04-13T04:26:30,313.6,40,14.1,59,-37.5837,144.1565
1912,2017-04-13,2017-04-13T04:26:30,342.8,69,54.4,91,-37.4611,144.9371
1913,2017-04-13,2017-04-13T04:26:30,314.4,41,12.3,61,-37.9158,141.9147
1914,2017-04-13,2017-04-13T04:26:30,314.4,41,12.4,61,-37.9143,141.9264
1915,2017-04-13,2017-04-13T04:26:30,317.1,43,15.0,67,-37.7862,142.9823
1916,2017-04-13,2017-04-13T04:26:30,334.1,60,37.8,86,-37.7845,142.9936
1917,2017-04-13,2017-04-13T04:26:30,314.3,41,11.0,61,-37.7416,143.2885
1918,2017-04-13,2017-04-13T04:26:30,318.9,45,16.3,70,-37.7943,143.0545
1919,2017-04-13,2017-04-13T04:26:30,318.2,45,15.4,69,-37.8131,143.1175
1920,2017-04-13,2017-04-13T04:26:30,318.2,45,15.2,63,-37.8759,143.3141
1921,2017-04-13,2017-04-13T04:26:30,319.7,46,18.8,72,-37.8343,143.6581
1922,2017-04-13,2017-04-13T04:26:30,372.2,99,131.6,100,-38.0254,142.3959
1923,2017-04-13,2017-04-13T04:26:30,311.8,38,10.0,51,-37.9359,143.3468
1924,2017-04-13,2017-04-13T04:26:30,317.8,44,15.5,68,-37.9309,143.381
1925,2017-04-13,2017-04-13T04:26:30,336.8,63,43.7,88,-37.8817,143.7119
1926,2017-04-13,2017-04-13T04:26:30,326.4,53,16.8,79,-34.5389,141.7032
1927,2017-04-13,2017-04-13T04:26:30,338.4,65,46.5,89,-37.88,143.7233
1928,2017-04-13,2017-04-13T04:26:30,331.5,58,24.4,84,-34.5457,141.7102
1929,2017-04-13,2017-04-13T04:26:30,325.6,52,15.4,62,-34.5442,141.7211
1930,2017-04-13,2017-04-13T04:26:30,358.2,85,86.7,99,-37.8885,143.9157
1931,2017-04-13,2017-04-13T04:26:30,319.7,46,17.6,71,-37.885,143.9387
1932,2017-04-13,2017-04-13T04:26:30,312.2,39,10.8,53,-37.9422,143.6199
